Name,Language,Description,URL,Stars,Month
vulcain,go,Use HTTP/2 Server Push to create fast and idiomatic client-driven REST APIs,https://github.com/dunglas/vulcain,212,10
go-filecoin,go,Filecoin Full Node Implementation in Go,https://github.com/filecoin-project/go-filecoin,6,10
wtf,go,The personal information dashboard for your terminal.,https://github.com/wtfutil/wtf,16,10
iris,go,"The fastest community-driven web framework for Go. Webassembly, Automatic HTTPS with Public Domain, MVC, Routing on its bests, Sessions, Caching, Versioning API, Problem API, Websocket, Dependency Injection and more. Fully compatible with the standard library and 3rd-party middleware packages. https://bit.ly/再次感谢您的支持 | https://bit.ly/iriscandothat1",https://github.com/kataras/iris,12,10
dnscrypt-proxy,go,"dnscrypt-proxy 2 - A flexible DNS proxy, with support for encrypted DNS protocols.",https://github.com/DNSCrypt/dnscrypt-proxy,22,10
minio,go,MinIO is a high performance object storage server compatible with Amazon S3 APIs,https://github.com/minio/minio,17,10
influxdb,go,"Scalable datastore for metrics, events, and real-time analytics",https://github.com/influxdata/influxdb,11,10
dapr,go,"Dapr is a portable, event-driven, runtime for building distributed applications across cloud and edge.",https://github.com/dapr/dapr,1009,10
libpod,go,libpod is a library used to create container pods. Home of Podman.,https://github.com/containers/libpod,19,10
nats-server,go,"High-Performance server for NATS, the cloud native messaging system.",https://github.com/nats-io/nats-server,56,10
client_golang,go,Prometheus instrumentation library for Go applications,https://github.com/prometheus/client_golang,5,10
redis,go,Type-safe Redis client for Golang,https://github.com/go-redis/redis,15,10
mapstructure,go,Go library for decoding generic map values into native Go structures.,https://github.com/mitchellh/mapstructure,8,10
pacgo,go,A Pac Man clone written in Go (with emojis!),https://github.com/danicat/pacgo,51,10
grpc-go,go,The Go language implementation of gRPC. HTTP/2 based RPC,https://github.com/grpc/grpc-go,66,10
validator,go,"💯Go Struct and Field validation, including Cross Field, Cross Struct, Map, Slice and Array diving",https://github.com/go-playground/validator,7,10
bettercap,go,"The Swiss Army knife for 802.11, BLE and Ethernet networks reconnaissance and MITM attacks.",https://github.com/bettercap/bettercap,20,10
gocache,go,☔️A complete Go cache library that brings you multiple ways of managing your caches,https://github.com/eko/gocache,38,10
Amass,go,In-depth Attack Surface Mapping and Asset Discovery,https://github.com/OWASP/Amass,27,10
serf,go,Service orchestration and management tool.,https://github.com/hashicorp/serf,2,10
lnd,go,Lightning Network Daemon⚡️,https://github.com/lightningnetwork/lnd,9,10
cli,go,The Docker CLI,https://github.com/docker/cli,5,10
phuip-fpizdam,go,Exploit for CVE-2019-11043,https://github.com/neex/phuip-fpizdam,296,10
Yearning,go,受欢迎的 Mysql sql审核平台,https://github.com/cookieY/Yearning,155,10
moby,go,Moby Project - a collaborative project for the container ecosystem to assemble container-based systems,https://github.com/moby/moby,36,10
alertmanager,go,Prometheus Alertmanager,https://github.com/prometheus/alertmanager,7,10
btcd,go,An alternative full node bitcoin implementation written in Go (golang),https://github.com/btcsuite/btcd,4,10
argo,go,Argo Workflows: Get stuff done with Kubernetes.,https://github.com/argoproj/argo,10,10
terraform-provider-aws,go,Terraform AWS provider,https://github.com/terraform-providers/terraform-provider-aws,6,10
go-ethereum,go,Official Go implementation of the Ethereum protocol,https://github.com/ethereum/go-ethereum,13,10
ultimate-go,go,"Ultimate Go study guide, with heavily documented code and programs analysis all in 1 place →",https://github.com/hoanhan101/ultimate-go,530,10
rclone,go,"""rsync for cloud storage"" - Google Drive, Amazon Drive, S3, Dropbox, Backblaze B2, One Drive, Swift, Hubic, Cloudfiles, Google Cloud Storage, Yandex Files",https://github.com/rclone/rclone,23,10
gobuster,go,"Directory/File, DNS and VHost busting tool written in Go",https://github.com/OJ/gobuster,5,10
syncthing,go,Open Source Continuous File Synchronization,https://github.com/syncthing/syncthing,36,10
go-jose,go,"An implementation of JOSE standards (JWE, JWS, JWT) in Go",https://github.com/square/go-jose,29,10
shhgit,go,Ah shhgit! Find GitHub secrets in real time,https://github.com/eth0izzle/shhgit,76,10
prometheus,go,The Prometheus monitoring system and time series database.,https://github.com/prometheus/prometheus,31,10
mongo-go-driver,go,The Go driver for MongoDB,https://github.com/mongodb/mongo-go-driver,9,10
cloud-on-k8s,go,Elastic Cloud on Kubernetes,https://github.com/elastic/cloud-on-k8s,4,10
serving,go,"Kubernetes-based, scale-to-zero, request-driven compute",https://github.com/knative/serving,9,10
v2ray-core,go,A platform for building proxies to bypass network restrictions.,https://github.com/v2ray/v2ray-core,66,10
